P,25,A_Hit Rate,99.3496,B_Hit Rate,86.9128,C_Hit Rate,74,Time,1911356,Number of DRAM is free to access:,1062,Number of DRAM access,19672,
P,26,A_Hit Rate,99.3448,B_Hit Rate,86.3816,C_Hit Rate,74,Time,1964510,Number of DRAM is free to access:,563,Number of DRAM access,20342,
P,27,A_Hit Rate,99.3448,B_Hit Rate,85.876,C_Hit Rate,74,Time,2019697,Number of DRAM is free to access:,967,Number of DRAM access,20974,
P,28,A_Hit Rate,99.3416,B_Hit Rate,85.368,C_Hit Rate,74,Time,2082008,Number of DRAM is free to access:,810,Number of DRAM access,21613,
P,29,A_Hit Rate,99.3312,B_Hit Rate,84.8608,C_Hit Rate,74,Time,2161977,Number of DRAM is free to access:,246,Number of DRAM access,22260,
P,30,A_Hit Rate,99.3312,B_Hit Rate,84.324,C_Hit Rate,74,Time,2216596,Number of DRAM is free to access:,611,Number of DRAM access,22931,
P,31,A_Hit Rate,99.328,B_Hit Rate,83.8088,C_Hit Rate,74,Time,2273972,Number of DRAM is free to access:,457,Number of DRAM access,23579,
P,32,A_Hit Rate,99.3288,B_Hit Rate,83.3064,C_Hit Rate,74,Time,2333499,Number of DRAM is free to access:,1948,Number of DRAM access,24206,
P,33,A_Hit Rate,99.3288,B_Hit Rate,82.8152,C_Hit Rate,74,Time,2386665,Number of DRAM is free to access:,586,Number of DRAM access,24820,
P,34,A_Hit Rate,99.3296,B_Hit Rate,82.2872,C_Hit Rate,74,Time,2444891,Number of DRAM is free to access:,630,Number of DRAM access,25479,
P,35,A_Hit Rate,99.328,B_Hit Rate,81.7928,C_Hit Rate,74,Time,2523840,Number of DRAM is free to access:,1208,Number of DRAM access,26099,
P,36,A_Hit Rate,99.3264,B_Hit Rate,81.272,C_Hit Rate,74,Time,2584332,Number of DRAM is free to access:,872,Number of DRAM access,26752,
P,37,A_Hit Rate,99.3208,B_Hit Rate,80.7864,C_Hit Rate,74,Time,2639310,Number of DRAM is free to access:,691,Number of DRAM access,27366,
P,38,A_Hit Rate,99.3168,B_Hit Rate,80.256,C_Hit Rate,74,Time,2693731,Number of DRAM is free to access:,1440,Number of DRAM access,28034,
P,39,A_Hit Rate,99.3152,B_Hit Rate,79.7472,C_Hit Rate,74,Time,2751798,Number of DRAM is free to access:,2839,Number of DRAM access,28672,
P,40,A_Hit Rate,99.312,B_Hit Rate,79.232,C_Hit Rate,74,Time,2818641,Number of DRAM is free to access:,1632,Number of DRAM access,29320,
P,41,A_Hit Rate,99.3128,B_Hit Rate,78.7432,C_Hit Rate,74,Time,2853852,Number of DRAM is free to access:,1872,Number of DRAM access,29930,
P,42,A_Hit Rate,99.3104,B_Hit Rate,78.212,C_Hit Rate,74,Time,2916344,Number of DRAM is free to access:,1572,Number of DRAM access,30597,
P,43,A_Hit Rate,99.3104,B_Hit Rate,77.7144,C_Hit Rate,74,Time,2976364,Number of DRAM is free to access:,2643,Number of DRAM access,31219,
P,44,A_Hit Rate,99.3056,B_Hit Rate,77.1912,C_Hit Rate,74,Time,3039079,Number of DRAM is free to access:,3411,Number of DRAM access,31879,
P,45,A_Hit Rate,99.2992,B_Hit Rate,76.692,C_Hit Rate,74,Time,3098141,Number of DRAM is free to access:,4095,Number of DRAM access,32511,
P,46,A_Hit Rate,99.2984,B_Hit Rate,76.1704,C_Hit Rate,74,Time,3160903,Number of DRAM is free to access:,6177,Number of DRAM access,33164,
P,47,A_Hit Rate,99.2992,B_Hit Rate,75.6704,C_Hit Rate,74,Time,3223997,Number of DRAM is free to access:,9966,Number of DRAM access,33788,
P,48,A_Hit Rate,99.296,B_Hit Rate,75.144,C_Hit Rate,74,Time,3292305,Number of DRAM is free to access:,12866,Number of DRAM access,34450,
P,49,A_Hit Rate,99.296,B_Hit Rate,74.6456,C_Hit Rate,74,Time,3327367,Number of DRAM is free to access:,6079,Number of DRAM access,35073,
P,50,A_Hit Rate,99.292,B_Hit Rate,74.1192,C_Hit Rate,74,Time,3409400,Number of DRAM is free to access:,64,Number of DRAM access,35736,
